OG0004339: CAFRA.g5381.t1 CANGA.Cang_2012_03_13_00005.g399.t1 CBREN.CBN01020 CBRIG.CBG02720 CCAST.g5173.t1 CDOUG.g22128.t1 CELEG.T19H5.4a CJAPO.CJA11151 CKAMA.g4705.t1 CLATE.FL83_12743-RA CMONO.g19726.t1 CNOUR.g13621.t1 CPLIC.g11679.t1 CREMA.FL82_05895-RA CSINI.Csp5_scaffold_00438.g11377.t1 CSP21.g981.t1 CSP26.g20449.t1 CSP28.g12869.t1 CSP29.g6585.t1 CSP31.g27140.t1 CSP32.g14302.t1 CSP34.Sp34_20198210.t1 CSP38.g3009.t1 CSP39.g16337.t1 CSP40.g6196.t1 CTROP.Csp11.Scaffold629.g7914.t1 CVIRI.g7496.t1 DCORO.DCO_022139
OG0007386: CAFRA.g13976.t1 CANGA.Cang_2012_03_13_00127.g5104.t2 CBREN.CBN09250 CBRIG.CBG11198 CCAST.g8237.t1 CDOUG.g11887.t1 CELEG.C15F1.2 CJAPO.CJA03681 CKAMA.g1967.t1 CLATE.FL83_16954-RA CMONO.g14862.t1 CNOUR.g13487.t1 CPLIC.g8931.t1 CREMA.FL82_12292-RA CSINI.Csp5_scaffold_00267.g8318.t1 CSP21.g409.t1 CSP26.g4428.t1 CSP28.g15461.t1 CSP29.g7102.t1 CSP31.g6296.t1 CSP32.g10024.t1 CSP34.Sp34_20265610.t1 CSP38.g3565.t1 CSP39.g14105.t1 CSP40.g8425.t1 CTROP.Csp11.Scaffold629.g12128.t1 CVIRI.g13765.t1 DCORO.DCO_005481
OG0007389: CAFRA.g14076.t1 CANGA.Cang_2012_03_13_00038.g2136.t2 CBREN.CBN10307 CBRIG.CBG21813 CCAST.g11188.t1 CDOUG.g13766.t1 CELEG.T10B5.3a CJAPO.CJA19132 CKAMA.g3711.t1 CLATE.FL83_05337-RA CMONO.g3044.t1 CNOUR.g13355.t1 CPLIC.g14666.t1 CREMA.FL82_13488-RA CSINI.Csp5_scaffold_01912.g23842.t2 CSP21.g11663.t1 CSP26.g4812.t1 CSP28.g1486.t1 CSP29.g5648.t1 CSP31.g22564.t1 CSP32.g14120.t1 CSP34.Sp34_50065600.t1 CSP38.g2788.t1 CSP39.g6842.t1 CSP40.g13897.t1 CTROP.Csp11.Scaffold629.g13083.t1 CVIRI.g11782.t1 DCORO.DCO_014649
OG0007391: CAFRA.g14081.t1 CANGA.Cang_2012_03_13_00038.g2131.t1 CBREN.CBN15509 CBRIG.CBG23685 CCAST.g11193.t1 CDOUG.g8663.t1 CELEG.Y32G9A.6d CJAPO.CJA19273 CKAMA.g3706.t1 CLATE.FL83_05332-RA CMONO.g19573.t3 CNOUR.g13360.t1 CPLIC.g14670.t1 CREMA.FL82_13494-RA CSINI.Csp5_scaffold_00670.g14229.t1 CSP21.g15591.t1 CSP26.g492.t1 CSP28.g1491.t1 CSP29.g5643.t1 CSP31.g22568.t1 CSP32.g14115.t1 CSP34.Sp34_50065100.t1 CSP38.g2794.t1 CSP39.g2576.t1 CSP40.g8956.t1 CTROP.Csp11.Scaffold629.g13078.t1 CVIRI.g5536.t1 DCORO.DCO_004671
OG0007394: CAFRA.g14142.t1 CANGA.Cang_2012_03_13_00087.g3932.t1 CBREN.CBN15592 CBRIG.CBG16136 CCAST.g19267.t1 CDOUG.g2377.t1 CELEG.B0272.2 CJAPO.CJA12934 CKAMA.g9891.t1 CLATE.FL83_02250-RA CMONO.g11239.t1 CNOUR.g12504.t1 CPLIC.g12218.t1 CREMA.FL82_15405-RA CSINI.Csp5_scaffold_00011.g755.t1 CSP21.g13305.t1 CSP26.g144.t1 CSP28.g8021.t1 CSP29.g1806.t1 CSP31.g15331.t1 CSP32.g7083.t1 CSP34.Sp34_X0054800.t1 CSP38.g5442.t1 CSP39.g20803.t1 CSP40.g4771.t1 CTROP.Csp11.Scaffold629.g13441.t1 CVIRI.g252.t1 DCORO.DCO_017923
OG0007395: CAFRA.g14143.t1 CANGA.Cang_2012_03_13_22012.g26777.t1 CBREN.CBN09652 CBRIG.CBG16135 CCAST.g19268.t1 CDOUG.g2378.t1 CELEG.ZK899.1 CJAPO.CJA34905 CKAMA.g9892.t1 CLATE.FL83_02249-RA CMONO.g2603.t1 CNOUR.g12505.t2 CPLIC.g12219.t1 CREMA.FL82_15404-RA CSINI.Csp5_scaffold_00011.g756.t1 CSP21.g13957.t2 CSP26.g143.t1 CSP28.g8020.t1 CSP29.g1805.t1 CSP31.g15332.t1 CSP32.g7084.t1 CSP34.Sp34_X0054900.t1 CSP38.g5443.t1 CSP39.g5778.t1 CSP40.g4770.t1 CTROP.Csp11.Scaffold629.g13440.t1 CVIRI.g253.t1 DCORO.DCO_022615
OG0007399: CAFRA.g14194.t1 CANGA.Cang_2012_03_13_00613.g12775.t1 CBREN.CBN31884 CBRIG.CBG11852a CCAST.g4604.t1 CDOUG.g2924.t1 CELEG.F18C12.2a CJAPO.CJA04996 CKAMA.g12423.t1 CLATE.FL83_13120-RB CMONO.g13769.t1 CNOUR.g8544.t1 CPLIC.g7025.t1 CREMA.FL82_08209-RA CSINI.Csp5_scaffold_00749.g15105.t1 CSP21.g3513.t1 CSP26.g12280.t1 CSP28.g13550.t1 CSP29.g17543.t1 CSP31.g17186.t1 CSP32.g8220.t1 CSP34.Sp34_10100100.t1 CSP38.g7837.t1 CSP39.g1828.t1 CSP40.g12374.t1 CTROP.Csp11.Scaffold630.g21427.t1 CVIRI.g4117.t1 DCORO.DCO_002281
OG0007401: CAFRA.g14218.t1 CANGA.Cang_2012_03_13_00592.g12572.t1 CBREN.CBN01800 CBRIG.CBG11890 CCAST.g4132.t1 CDOUG.g5747.t1 CELEG.T25G3.1.1 CJAPO.CJA13402 CKAMA.g8570.t1 CLATE.FL83_12321-RA CMONO.g11551.t1 CNOUR.g8519.t1 CPLIC.g14620.t1 CREMA.FL82_08245-RA CSINI.Csp5_scaffold_00258.g8122.t1 CSP21.g14301.t1 CSP26.g1111.t1 CSP28.g13526.t1 CSP29.g17518.t1 CSP31.g17163.t1 CSP32.g11539.t1 CSP34.Sp34_10097100.t1 CSP38.g15999.t1 CSP39.g9609.t1 CSP40.g9870.t1 CTROP.Csp11.Scaffold630.g21022.t1 CVIRI.g15088.t1 DCORO.DCO_020433
OG0007408: CAFRA.g14294.t1 CANGA.Cang_2012_03_13_00798.g14207.t2 CBREN.CBN04876 CBRIG.CBG21925 CCAST.g16633.t1 CDOUG.g12979.t1 CELEG.M05B5.2.1 CJAPO.CJA03740 CKAMA.g18564.t1 CLATE.FL83_10373-RA CMONO.g11745.t1 CNOUR.g8443.t1 CPLIC.g115.t1 CREMA.FL82_08416-RA CSINI.Csp5_scaffold_04915.g34037.t1 CSP21.g6381.t1 CSP26.g6276.t1 CSP28.g2810.t1 CSP29.g17449.t1 CSP31.g90.t1 CSP32.g15448.t1 CSP34.Sp34_10084400.t1 CSP38.g15013.t1 CSP39.g18363.t1 CSP40.g4865.t1 CTROP.Csp11.Scaffold629.g9965.t2 CVIRI.g5139.t1 DCORO.DCO_023475
OG0007409: CAFRA.g14297.t1 CANGA.Cang_2012_03_13_00885.g14744.t1 CBREN.CBN29953 CBRIG.CBG21934 CCAST.g6285.t1 CDOUG.g12984.t1 CELEG.M05B5.4 CJAPO.CJA08925 CKAMA.g18561.t1 CLATE.FL83_10368-RA CMONO.g9738.t1 CNOUR.g8440.t1 CPLIC.g110.t1 CREMA.FL82_08397-RA CSINI.Csp5_scaffold_01872.g23632.t2 CSP21.g11827.t1 CSP26.g1737.t1 CSP28.g2814.t1 CSP29.g17446.t1 CSP31.g94.t1 CSP32.g15445.t1 CSP34.Sp34_10084810.t1 CSP38.g5656.t1 CSP39.g18359.t1 CSP40.g19195.t1 CTROP.Csp11.Scaffold629.g9969.t1 CVIRI.g8930.t1 DCORO.DCO_012273
OG0007413: CAFRA.g14317.t1 CANGA.Cang_2012_03_13_00303.g8851.t1 CBREN.CBN11386 CBRIG.CBG10781 CCAST.g11739.t1 CDOUG.g20494.t1 CELEG.W01A8.4 CJAPO.CJA02993 CKAMA.g18567.t1 CLATE.FL83_07590-RA CMONO.g18577.t1 CNOUR.g8420.t1 CPLIC.g284.t1 CREMA.FL82_08348-RA CSINI.Csp5_scaffold_01482.g21186.t1 CSP21.g3425.t1 CSP26.g4514.t1 CSP28.g2830.t1 CSP29.g17428.t1 CSP31.g111.t1 CSP32.g15425.t1 CSP34.Sp34_10081800.t1 CSP38.g1743.t1 CSP39.g29134.t1 CSP40.g17937.t1 CTROP.Csp11.Scaffold542.g3405.t1 CVIRI.g8451.t1 DCORO.DCO_021737
OG0007414: CAFRA.g14321.t1 CANGA.Cang_2012_03_13_00180.g6341.t2 CBREN.CBN09271 CBRIG.CBG10790 CCAST.g17436.t1 CDOUG.g4850.t1 CELEG.H06O01.2 CJAPO.CJA14097 CKAMA.g2737.t1 CLATE.FL83_07592-RA CMONO.g3598.t1 CNOUR.g8416.t1 CPLIC.g4795.t1 CREMA.FL82_08350-RA CSINI.Csp5_scaffold_00290.g8784.t1 CSP21.g12354.t1 CSP26.g9777.t1 CSP28.g2834.t1 CSP29.g17424.t1 CSP31.g114.t1 CSP32.g15421.t1 CSP34.Sp34_10080910.t1 CSP38.g7801.t1 CSP39.g2501.t1 CSP40.g17940.t1 CTROP.Csp11.Scaffold629.g15449.t1 CVIRI.g227.t1 DCORO.DCO_002487
OG0007415: CAFRA.g14347.t1 CANGA.Cang_2012_03_13_00052.g2701.t2 CBREN.CBN25618 CBRIG.CBG20417 CCAST.g16881.t1 CDOUG.g8169.t1 CELEG.H25P06.1 CJAPO.CJA14011a CKAMA.g493.t1 CLATE.FL83_14847-RA CMONO.g1247.t1 CNOUR.g16215.t1 CPLIC.g6987.t1 CREMA.FL82_04571-RA CSINI.Csp5_scaffold_04087.g32033.t1 CSP21.g1643.t1 CSP26.g2583.t1 CSP28.g2725.t1 CSP29.g14336.t1 CSP31.g7226.t1 CSP32.g4534.t1 CSP34.Sp34_10051400.t1 CSP38.g14286.t1 CSP39.g724.t1 CSP40.g22277.t1 CTROP.Csp11.Scaffold630.g19072.t1 CVIRI.g16097.t1 DCORO.DCO_008323
OG0007418: CAFRA.g14381.t1 CANGA.Cang_2012_03_13_02953.g17666.t2 CBREN.CBN14673 CBRIG.CBG20368 CCAST.g10289.t1 CDOUG.g25382.t1 CELEG.W08E3.1 CJAPO.CJA07935 CKAMA.g11041.t1 CLATE.FL83_20336-RA CMONO.g12769.t1 CNOUR.g14546.t1 CPLIC.g5337.t1 CREMA.FL82_04556-RA CSINI.Csp5_scaffold_00782.g15426.t1 CSP21.g4583.t1 CSP26.g2553.t1 CSP28.g3004.t1 CSP29.g4598.t1 CSP31.g818.t1 CSP32.g4498.t1 CSP34.Sp34_10279100.t1 CSP38.g11551.t1 CSP39.g9703.t1 CSP40.g22241.t1 CTROP.Csp11.Scaffold630.g17856.t1 CVIRI.g4615.t1 DCORO.DCO_022303
OG0007420: CAFRA.g14424.t1 CANGA.Cang_2012_03_13_00295.g8686.t1 CBREN.CBN01825 CBRIG.CBG18819 CCAST.g5514.t1 CDOUG.g23492.t1 CELEG.K03D10.1 CJAPO.CJA11372 CKAMA.g8694.t1 CLATE.FL83_21984-RA CMONO.g4686.t1 CNOUR.g19084.t1 CPLIC.g13286.t1 CREMA.FL82_04520-RA CSINI.Csp5_scaffold_02114.g24922.t1 CSP21.g1343.t1 CSP26.g21474.t1 CSP28.g2958.t1 CSP29.g4584.t1 CSP31.g782.t1 CSP32.g16993.t1 CSP34.Sp34_10024700.t1 CSP38.g201.t1 CSP39.g26809.t1 CSP40.g9708.t1 CTROP.Csp11.Scaffold525.g3010.t1 CVIRI.g1839.t1 DCORO.DCO_009231
OG0007425: CAFRA.g14545.t1 CANGA.Cang_2012_03_13_00051.g2646.t1 CBREN.CBN19416 CBRIG.CBG00593 CCAST.g11592.t1 CDOUG.g18317.t1 CELEG.ZK637.3 CJAPO.CJA09914 CKAMA.g5223.t1 CLATE.FL83_18418-RA CMONO.g8516.t2 CNOUR.g496.t1 CPLIC.g2825.t1 CREMA.FL82_16349-RA CSINI.Csp5_scaffold_04939.g34080.t1 CSP21.g817.t1 CSP26.g18147.t1 CSP28.g16810.t1 CSP29.g2066.t1 CSP31.g25887.t1 CSP32.g1792.t1 CSP34.Sp34_30272700.t1 CSP38.g20889.t1 CSP39.g8555.t1 CSP40.g1442.t1 CTROP.Csp11.Scaffold629.g9839.t1 CVIRI.g6051.t1 DCORO.DCO_026058
OG0007426: CAFRA.g14547.t1 CANGA.Cang_2012_03_13_00051.g2648.t1 CBREN.CBN14599 CBRIG.CBG00595 CCAST.g11594.t1 CDOUG.g18319.t1 CELEG.ZK637.5 CJAPO.CJA17709 CKAMA.g5221.t1 CLATE.FL83_18416-RA CMONO.g8520.t1 CNOUR.g498.t1 CPLIC.g2824.t1 CREMA.FL82_16350-RA CSINI.Csp5_scaffold_04939.g34082.t1 CSP21.g816.t1 CSP26.g18145.t1 CSP28.g16808.t1 CSP29.g2065.t1 CSP31.g25889.t1 CSP32.g1794.t1 CSP34.Sp34_30272500.t1 CSP38.g20891.t1 CSP39.g8557.t1 CSP40.g1444.t1 CTROP.Csp11.Scaffold629.g9841.t1 CVIRI.g6053.t1 DCORO.DCO_015413
OG0007428: CAFRA.g14609.t1 CANGA.Cang_2012_03_13_00290.g8589.t1 CBREN.CBN06124 CBRIG.CBG13349 CCAST.g4776.t1 CDOUG.g17435.t1 CELEG.C08B11.5 CJAPO.CJA19238 CKAMA.g1803.t1 CLATE.FL83_12795-RA CMONO.g2967.t1 CNOUR.g21847.t1 CPLIC.g3864.t1 CREMA.FL82_05951-RA CSINI.Csp5_scaffold_00167.g6122.t1 CSP21.g839.t1 CSP26.g5420.t1 CSP28.g16829.t1 CSP29.g12775.t1 CSP31.g9377.t1 CSP32.g6954.t1 CSP34.Sp34_20150600.t1 CSP38.g21386.t1 CSP39.g2593.t1 CSP40.g5009.t1 CTROP.Csp11.Scaffold630.g18454.t1 CVIRI.g7913.t1 DCORO.DCO_015023
OG0007429: CAFRA.g14716.t2 CANGA.Cang_2012_03_13_00336.g9400.t1 CBREN.CBN10439 CBRIG.CBG21782 CCAST.g8674.t1 CDOUG.g17901.t1 CELEG.F23B2.5a CJAPO.CJA00035 CKAMA.g12338.t1 CLATE.FL83_16558-RA CMONO.g15513.t1 CNOUR.g7859.t1 CPLIC.g7065.t1 CREMA.FL82_20017-RA CSINI.Csp5_scaffold_00466.g11740.t1 CSP21.g3300.t1 CSP26.g14485.t1 CSP28.g7014.t1 CSP29.g13514.t1 CSP31.g26710.t1 CSP32.g12349.t2 CSP34.Sp34_40353000.t1 CSP38.g9101.t1 CSP39.g17032.t1 CSP40.g12738.t2 CTROP.Csp11.Scaffold629.g9640.t1 CVIRI.g9847.t1 DCORO.DCO_023615
OG0007434: CAFRA.g14846.t1 CANGA.Cang_2012_03_13_01380.g16339.t2 CBREN.CBN20104 CBRIG.CBG15930 CCAST.g13232.t1 CDOUG.g15333.t1 CELEG.F11C7.1 CJAPO.CJA02279 CKAMA.g14845.t1 CLATE.FL83_19381-RA CMONO.g17484.t1 CNOUR.g6223.t1 CPLIC.g9386.t1 CREMA.FL82_23256-RA CSINI.Csp5_scaffold_00004.g311.t1 CSP21.g13078.t1 CSP26.g14886.t1 CSP28.g16848.t1 CSP29.g14080.t1 CSP31.g22767.t1 CSP32.g14870.t1 CSP34.Sp34_X0032200.t1 CSP38.g20590.t1 CSP39.g23432.t1 CSP40.g12332.t1 CTROP.Csp11.Scaffold629.g13569.t1 CVIRI.g6036.t1 DCORO.DCO_012277
OG0007439: CAFRA.g14946.t1 CANGA.Cang_2012_03_13_00078.g3592.t1 CBREN.CBN15250 CBRIG.CBG01094 CCAST.g12323.t1 CDOUG.g24323.t1 CELEG.T21H3.2b CJAPO.CJA07204a CKAMA.g1525.t1 CLATE.FL83_12684-RA CMONO.g615.t1 CNOUR.g6039.t1 CPLIC.g12656.t1 CREMA.FL82_20887-RA CSINI.Csp5_scaffold_01068.g18117.t1 CSP21.g14694.t1 CSP26.g7213.t1 CSP28.g350.t1 CSP29.g18425.t1 CSP31.g14431.t1 CSP32.g13975.t1 CSP34.Sp34_50025000.t1 CSP38.g17005.t1 CSP39.g20135.t1 CSP40.g2032.t1 CTROP.Csp11.Scaffold513.g2589.t1 CVIRI.g3388.t1 DCORO.DCO_004281
OG0007445: CAFRA.g15133.t1 CANGA.Cang_2012_03_13_00477.g11304.t1 CBREN.CBN15926 CBRIG.CBG06575 CCAST.g7429.t1 CDOUG.g23545.t1 CELEG.C38C3.4b CJAPO.CJA02586 CKAMA.g1023.t1 CLATE.FL83_08362-RA CMONO.g11323.t1 CNOUR.g7943.t1 CPLIC.g9418.t1 CREMA.FL82_13265-RA CSINI.Csp5_scaffold_00729.g14895.t1 CSP21.g12027.t1 CSP26.g5967.t1 CSP28.g6291.t1 CSP29.g19369.t1 CSP31.g26013.t1 CSP32.g7046.t1 CSP34.Sp34_50046100.t1 CSP38.g15965.t1 CSP39.g20994.t1 CSP40.g24082.t1 CTROP.Csp11.Scaffold629.g11439.t1 CVIRI.g11971.t1 DCORO.DCO_015033
OG0007448: CAFRA.g15207.t1 CANGA.Cang_2012_03_13_04890.g19193.t2 CBREN.CBN19926 CBRIG.CBG04558 CCAST.g9946.t1 CDOUG.g14243.t1 CELEG.C47E8.7.1 CJAPO.CJA16784 CKAMA.g258.t1 CLATE.FL83_11922-RA CMONO.g16234.t1 CNOUR.g6985.t1 CPLIC.g13374.t1 CREMA.FL82_16033-RA CSINI.Csp5_scaffold_00361.g10114.t1 CSP21.g10368.t1 CSP26.g1173.t1 CSP28.g13197.t1 CSP29.g17220.t1 CSP31.g18666.t1 CSP32.g15624.t1 CSP34.Sp34_50349400.t1 CSP38.g2031.t1 CSP39.g7480.t1 CSP40.g23667.t1 CTROP.Csp11.Scaffold629.g15915.t1 CVIRI.g5799.t1 DCORO.DCO_005773
OG0007449: CAFRA.g15292.t1 CANGA.Cang_2012_03_13_00488.g11434.t1 CBREN.CBN29230 CBRIG.CBG17875 CCAST.g10172.t1 CDOUG.g22060.t1 CELEG.K10C9.3 CJAPO.CJA15839b CKAMA.g3678.t1 CLATE.FL83_15252-RA CMONO.g12009.t1 CNOUR.g20623.t1 CPLIC.g6419.t1 CREMA.FL82_13340-RA CSINI.Csp5_scaffold_00112.g4641.t1 CSP21.g3849.t1 CSP26.g18567.t1 CSP28.g6202.t1 CSP29.g19270.t1 CSP31.g23678.t1 CSP32.g10747.t1 CSP34.Sp34_50055800.t1 CSP38.g9699.t1 CSP39.g11212.t1 CSP40.g2722.t1 CTROP.Csp11.Scaffold629.g12998.t1 CVIRI.g2833.t1 DCORO.DCO_015001
OG0007450: CAFRA.g15297.t1 CANGA.Cang_2012_03_13_00027.g1643.t1 CBREN.CBN23171 CBRIG.CBG17874 CCAST.g2701.t1 CDOUG.g22061.t1 CELEG.F22F7.7a.1 CJAPO.CJA19286 CKAMA.g3682.t1 CLATE.FL83_15251-RA CMONO.g10793.t1 CNOUR.g20619.t1 CPLIC.g11695.t1 CREMA.FL82_13339-RA CSINI.Csp5_scaffold_00112.g4642.t1 CSP21.g3856.t1 CSP26.g18568.t1 CSP28.g6205.t1 CSP29.g19275.t1 CSP31.g13113.t1 CSP32.g10743.t1 CSP34.Sp34_50094310.t1 CSP38.g12296.t1 CSP39.g20965.t1 CSP40.g2721.t1 CTROP.Csp11.Scaffold629.g12999.t1 CVIRI.g11017.t1 DCORO.DCO_020839
OG0007451: CAFRA.g15320.t1 CANGA.Cang_2012_03_13_00038.g2127.t1 CBREN.CBN00968 CBRIG.CBG12142 CCAST.g11198.t1 CDOUG.g8683.t1 CELEG.T08B1.1b CJAPO.CJA09512 CKAMA.g3700.t1 CLATE.FL83_05372-RA CMONO.g19561.t1 CNOUR.g17976.t1 CPLIC.g4061.t1 CREMA.FL82_13446-RA CSINI.Csp5_scaffold_01919.g23870.t1 CSP21.g10311.t1 CSP26.g5926.t1 CSP28.g1503.t1 CSP29.g5658.t1 CSP31.g26356.t1 CSP32.g14110.t1 CSP34.Sp34_50022000.t1 CSP38.g2799.t1 CSP39.g27321.t1 CSP40.g18663.t1 CTROP.Csp11.Scaffold629.g13028.t1 CVIRI.g5285.t1 DCORO.DCO_006749
OG0007453: CAFRA.g15357.t1 CANGA.Cang_2012_03_13_00031.g1784.t1 CBREN.CBN00026 CBRIG.CBG02217 CCAST.g5523.t1 CDOUG.g8890.t1 CELEG.Y106G6H.14 CJAPO.CJA06993 CKAMA.g7516.t1 CLATE.FL83_05218-RA CMONO.g14965.t1 CNOUR.g16132.t1 CPLIC.g2292.t1 CREMA.FL82_15786-RA CSINI.Csp5_scaffold_02524.g26847.t1 CSP21.g1339.t1 CSP26.g6972.t1 CSP28.g5180.t1 CSP29.g13709.t1 CSP31.g6772.t1 CSP32.g4547.t1 CSP34.Sp34_10217200.t1 CSP38.g5229.t1 CSP39.g25602.t1 CSP40.g15180.t1 CTROP.Csp11.Scaffold547.g3506.t1 CVIRI.g11637.t1 DCORO.DCO_019885
OG0007454: CAFRA.g15361.t1 CANGA.Cang_2012_03_13_00031.g1794.t1 CBREN.CBN08145 CBRIG.CBG02213 CCAST.g15768.t1 CDOUG.g8894.t1 CELEG.Y106G6H.8 CJAPO.CJA26754 CKAMA.g7519.t1 CLATE.FL83_05222-RA CMONO.g14966.t1 CNOUR.g16128.t1 CPLIC.g2293.t1 CREMA.FL82_15789-RA CSINI.Csp5_scaffold_00140.g5427.t1 CSP21.g1338.t1 CSP26.g2877.t1 CSP28.g5183.t1 CSP29.g13713.t1 CSP31.g6770.t1 CSP32.g4550.t1 CSP34.Sp34_10217600.t1 CSP38.g5240.t1 CSP39.g25599.t1 CSP40.g15184.t1 CTROP.Csp11.Scaffold475.g1692.t1 CVIRI.g11638.t1 DCORO.DCO_022271
OG0007455: CAFRA.g15362.t1 CANGA.Cang_2012_03_13_00031.g1796.t1 CBREN.CBN22392 CBRIG.CBG02212 CCAST.g15769.t1 CDOUG.g8895.t1 CELEG.Y106G6H.7 CJAPO.CJA05181c CKAMA.g7520.t1 CLATE.FL83_05223-RA CMONO.g14967.t1 CNOUR.g16127.t1 CPLIC.g2294.t1 CREMA.FL82_15790-RA CSINI.Csp5_scaffold_00140.g5428.t1 CSP21.g14298.t1 CSP26.g2876.t1 CSP28.g5184.t1 CSP29.g13714.t1 CSP31.g6769.t1 CSP32.g4551.t1 CSP34.Sp34_10217700.t1 CSP38.g5241.t1 CSP39.g25598.t1 CSP40.g15185.t1 CTROP.Csp11.Scaffold475.g1693.t1 CVIRI.g5684.t1 DCORO.DCO_004465
OG0007459: CAFRA.g15407.t1 CANGA.Cang_2012_03_13_00230.g7459.t2 CBREN.CBN04840 CBRIG.CBG14758 CCAST.g6442.t1 CDOUG.g5562.t1 CELEG.F13D11.2a CJAPO.CJA01697 CKAMA.g3573.t1 CLATE.FL83_00458-RA CMONO.g18631.t1 CNOUR.g13223.t2 CPLIC.g13830.t1 CREMA.FL82_01809-RA CSINI.Csp5_scaffold_00027.g1566.t2 CSP21.g14123.t1 CSP26.g7772.t1 CSP28.g10545.t1 CSP29.g3946.t1 CSP31.g16026.t1 CSP32.g179.t1 CSP34.Sp34_X0233800.t1 CSP38.g10415.t1 CSP39.g7958.t1 CSP40.g14017.t1 CTROP.Csp11.Scaffold626.g6570.t1 CVIRI.g949.t1 DCORO.DCO_002987
OG0007464: CAFRA.g15654.t1 CANGA.Cang_2012_03_13_00690.g13468.t1 CBREN.CBN31972 CBRIG.CBG04128 CCAST.g17411.t1 CDOUG.g335.t1 CELEG.Y23H5A.7a CJAPO.CJA28717 CKAMA.g6835.t1 CLATE.FL83_13898-RB CMONO.g1961.t1 CNOUR.g8254.t1 CPLIC.g9917.t1 CREMA.FL82_12628-RA CSINI.Csp5_scaffold_00691.g14451.t2 CSP21.g10002.t1 CSP26.g17668.t1 CSP28.g17107.t1 CSP29.g16534.t1 CSP31.g8354.t1 CSP32.g11849.t1 CSP34.Sp34_10139400.t1 CSP38.g11194.t1 CSP39.g5321.t1 CSP40.g23505.t1 CTROP.Csp11.Scaffold627.g6835.t1 CVIRI.g10936.t1 DCORO.DCO_004883
OG0007466: CAFRA.g15663.t1 CANGA.Cang_2012_03_13_00584.g12493.t1 CBREN.CBN05290 CBRIG.CBG04117 CCAST.g16447.t1 CDOUG.g324.t1 CELEG.Y71F9B.8a CJAPO.CJA11175b CKAMA.g2275.t1 CLATE.FL83_13890-RA CMONO.g2315.t1 CNOUR.g8241.t1 CPLIC.g11725.t1 CREMA.FL82_12620-RA CSINI.Csp5_scaffold_01894.g23744.t1 CSP21.g8014.t1 CSP26.g17658.t1 CSP28.g5106.t1 CSP29.g16521.t1 CSP31.g8341.t1 CSP32.g11857.t1 CSP34.Sp34_10140500.t1 CSP38.g21305.t1 CSP39.g5241.t1 CSP40.g23495.t1 CTROP.Csp11.Scaffold627.g6848.t1 CVIRI.g8890.t1 DCORO.DCO_007467
OG0007467: CAFRA.g15664.t1 CANGA.Cang_2012_03_13_00584.g12494.t1 CBREN.CBN05335 CBRIG.CBG04116 CCAST.g16448.t1 CDOUG.g323.t1 CELEG.Y71F9B.2a CJAPO.CJA00115a CKAMA.g2274.t1 CLATE.FL83_13889-RA CMONO.g4191.t1 CNOUR.g8240.t1 CPLIC.g11724.t1 CREMA.FL82_12619-RB CSINI.Csp5_scaffold_01894.g23745.t1 CSP21.g2855.t1 CSP26.g17657.t1 CSP28.g5105.t1 CSP29.g16520.t1 CSP31.g8340.t1 CSP32.g11858.t1 CSP34.Sp34_10140600.t1 CSP38.g21304.t1 CSP39.g5242.t1 CSP40.g23494.t1 CTROP.Csp11.Scaffold627.g6849.t1 CVIRI.g1793.t1 DCORO.DCO_015395
OG0007468: CAFRA.g15671.t1 CANGA.Cang_2012_03_13_00594.g12589.t1 CBREN.CBN05493 CBRIG.CBG04106 CCAST.g14138.t1 CDOUG.g315.t1 CELEG.F32B5.7a.1 CJAPO.CJA01623 CKAMA.g2268.t1 CLATE.FL83_13882-RA CMONO.g245.t1 CNOUR.g8233.t1 CPLIC.g6049.t1 CREMA.FL82_12613-RA CSINI.Csp5_scaffold_01727.g22752.t1 CSP21.g3422.t1 CSP26.g17650.t1 CSP28.g5099.t1 CSP29.g16514.t1 CSP31.g8328.t1 CSP32.g11865.t1 CSP34.Sp34_10141510.t1 CSP38.g22127.t1 CSP39.g29597.t1 CSP40.g23488.t1 CTROP.Csp11.Scaffold627.g6859.t1 CVIRI.g14583.t1 DCORO.DCO_004765
OG0007470: CAFRA.g15674.t1 CANGA.Cang_2012_03_13_00043.g2356.t1 CBREN.CBN28366 CBRIG.CBG04211 CCAST.g10089.t1 CDOUG.g20911.t1 CELEG.Y71F9AR.1 CJAPO.CJA05472a CKAMA.g13208.t1 CLATE.FL83_17240-RA CMONO.g4560.t1 CNOUR.g8230.t1 CPLIC.g7169.t1 CREMA.FL82_08023-RB CSINI.Csp5_scaffold_00561.g12898.t1 CSP21.g6156.t1 CSP26.g17154.t1 CSP28.g5097.t1 CSP29.g16511.t1 CSP31.g8326.t1 CSP32.g11868.t1 CSP34.Sp34_10146700.t1 CSP38.g21297.t1 CSP39.g29594.t1 CSP40.g15407.t1 CTROP.Csp11.Scaffold627.g6894.t1 CVIRI.g5301.t1 DCORO.DCO_003581
